"","num_critic_for_reviews","duration","director_facebook_likes","actor_3_facebook_likes","actor_1_facebook_likes","gross","num_voted_users","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","budget","title_year","actor_2_facebook_likes","imdb_score","aspect_ratio","movie_facebook_likes"
"2162",75,131,82,85,813,102922376,51314,1520,0,265,20000000,1978,366,5.7,2.35,0
"2163",100,91,67,597,2000,94497271,17829,4729,1,99,20000000,2008,641,3.7,2.35,0
"2164",511,112,0,697,6000,137387272,300110,9049,0,807,20000000,2013,960,7.5,2.35,131000
"2165",75,95,32,563,826,82301521,22679,3558,2,149,32000000,2005,642,4.6,1.85,773
"2166",148,100,265,265,989,84518155,35965,2654,0,144,20000000,2014,830,4.9,1.85,11000
"2167",253,105,154,501,884,80050171,186984,2287,0,491,20000000,2007,617,6.9,1.85,0
"2168",204,108,0,487,2000,81257845,210680,4403,1,479,35000000,2003,931,7.1,1.85,0
"2169",72,101,545,545,1000,70360285,81783,3816,0,283,18000000,1995,1000,5.8,1.85,0
"2170",98,114,118,40,489,12831121,44979,679,0,298,30000000,2004,93,7,2.35,0
"2171",62,109,322,861,1000,69148997,98794,6313,4,251,37000000,2004,960,5.4,1.85,0
"2172",549,115,729,552,8000,82624961,205284,9578,0,439,20000000,2011,727,7.3,2.35,22000
"2173",106,117,99,165,596,67325559,58222,1293,0,331,20000000,2003,265,7.1,1.85,0
"2174",123,107,30,318,742,62933793,62421,2341,1,185,20000000,2010,360,5.8,2.35,10000
"2175",597,134,0,500,2000,56667870,439176,4251,0,695,20000000,2013,660,8.1,2.35,83000
"2176",64,118,30,284,962,56398162,28649,2390,0,185,20000000,2002,593,5.7,2.35,2000
"2177",40,121,0,721,2000,60072596,7664,6657,8,68,20000000,2010,907,4.4,1.85,0
"2178",111,105,13000,658,40000,56362352,357581,42330,0,588,20000000,1990,967,7.9,1.85,16000
"2179",151,110,17,418,11000,56154094,44723,21852,0,130,20000000,2016,10000,7.6,2.35,51000
"2180",31,114,0,582,982,65623128,7354,2753,5,50,20000000,2012,618,4.8,1.85,0
"2181",138,104,607,109,813,NA,82476,1196,0,280,1800000,1971,165,7.8,1.85,0
"2182",81,100,24,851,15000,55461307,4654,18786,9,46,20000000,2016,1000,6.7,NA,18000
"2183",99,85,64,729,3000,48546578,50415,6539,0,613,20000000,2006,869,2.7,1.85,806
"2184",80,72,2,434,1000,48423368,13324,3402,1,79,20000000,2002,677,5.8,1.66,302
"2185",364,128,151,852,1000,52066000,61114,3869,0,212,20000000,2014,1000,7.5,2.35,22000
"2186",85,72,0,384,3000,47887943,11634,4480,0,58,20000000,2003,455,5.4,1.85,227
"2187",140,89,19,349,526,46363118,25960,1383,0,389,20000000,2005,392,4.1,1.85,1000
"2188",184,96,9,107,826,47852604,62364,1825,0,337,20000000,2007,626,5.9,2.35,0
"2189",89,77,25,16,304,45542421,13319,575,0,53,30000000,2000,253,6.3,1.78,347
"2190",265,123,174,602,87000,41573740,141663,88953,1,383,NA,2009,1000,7,1.85,20000
"2191",61,111,132,455,1000,42652003,18915,2851,0,87,20000000,2015,465,6.8,2.35,33000
"2192",3,30,NA,295,607,NA,1922,1530,2,20,NA,NA,378,3.5,1.85,211
"2193",112,93,82,729,926,39737645,89687,4293,11,666,20000000,2007,869,2.3,1.85,0
"2194",166,129,468,183,919,37567440,113068,2024,0,337,20000000,1982,691,6.9,2.35,0
"2195",474,128,310,77,745,44988180,195333,1058,2,409,20000000,2015,168,8.1,1.85,80000
"2196",165,110,119,332,1000,39263506,40469,2382,1,135,22000000,2008,931,6.1,2.35,0
"2197",131,137,70,464,4000,39143839,38658,5746,0,284,20000000,2006,884,5,1.85,930
"2198",29,124,8,232,508,37672350,5427,1660,1,51,20000000,1998,270,5.5,1.85,0
"2199",43,93,12,636,18000,38037513,49680,20188,2,117,20000000,1991,769,6.2,1.85,0
"2200",111,115,272,1000,49000,37442180,28005,52571,1,236,20000000,2006,2000,6.2,2.35,0
"2201",90,98,20,160,889,NA,18481,2110,0,230,20000000,1979,877,5.9,2.35,4000
"2202",333,105,210,101,978,35596227,79461,1454,1,463,20000000,2010,191,6.3,2.35,10000
"2203",37,127,16,399,565,35422828,19126,1735,1,155,20000000,1997,441,6.7,2.35,0
"2204",122,82,82,354,759,36658108,39095,2898,7,187,20000000,2010,401,3.5,1.85,16000
"2205",285,143,0,51,11000,34300771,243799,11248,3,908,25000000,2006,119,7.5,1.85,0
"2206",156,103,189,949,2000,34290142,54242,4662,8,145,19800000,2014,1000,6.6,2.35,14000
"2207",293,104,53,652,22000,33422556,99236,33903,0,321,20000000,2008,11000,7.5,1.85,0
"2208",233,98,406,406,860,32774834,136048,2609,5,700,30000000,2004,523,7.2,2.35,0
"2209",282,92,34,322,383,34334256,35131,1945,0,255,11000000,2013,333,4.8,2.35,16000
"2210",57,123,36,631,10000,32051917,42315,12338,0,140,20000000,1995,1000,6.6,2.35,0
"2211",153,88,92,636,31000,32014289,50337,34319,8,177,20000000,2013,881,3.5,1.85,13000
"2212",20,158,32,417,16000,NA,9352,17775,3,106,20000000,1969,756,6.7,2.35,0
"2213",324,128,835,755,11000,31838002,136673,13189,1,281,20000000,2008,896,7.6,1.85,10000
"2214",122,107,58,47,141,36874745,12276,389,2,117,20000000,2016,76,6.3,2.35,21000
"2215",156,91,17,78,534,30079316,75920,1083,0,474,35000000,2002,385,5.5,1.85,0
"2216",161,90,12,587,786,35033759,55008,2462,4,93,19000000,2011,651,6.3,2.35,21000
"2217",69,115,39,254,13000,29753944,90677,14275,3,389,20000000,1998,481,6.5,2.35,0
"2218",121,101,29,429,812,29062561,23424,3292,0,119,NA,2009,533,5.6,2.35,0
"2219",258,113,108,22,1000,31146570,55441,1136,3,165,20000000,2010,100,6.9,2.35,0
"2220",174,113,350,619,1000,27277055,143137,3141,0,602,20000000,2000,960,7.6,1.85,10000
"2221",141,87,2,270,741,26876529,26624,1834,1,189,27000000,2008,297,3.9,1.85,0
"2222",31,101,154,497,1000,53146000,9845,3174,1,77,20000000,1996,816,6.1,1.85,613
"2223",222,111,79,287,26000,30028592,152247,27755,0,189,20000000,2008,811,7.3,2.35,0
"2224",273,108,1000,1000,14000,34126138,666937,19364,1,1514,20000000,2004,4000,8.3,1.85,52000
"2225",91,105,99,518,2000,25677801,41273,4813,6,136,20000000,2010,938,5.8,2.35,0
"2226",190,109,453,2000,18000,26415649,94892,33878,4,189,20000000,2008,11000,6.8,2.35,0
"2227",427,109,1000,24,177,26003149,185587,278,6,401,20000000,2013,55,7,2.35,49000
"2228",93,99,26,650,720,25584685,15877,3327,5,102,20000000,2007,669,5.9,2.35,590
"2229",292,98,35,16,125,29975979,105797,189,0,281,20000000,2009,37,6.5,2.35,0
"2230",180,104,14,756,2000,31584722,101730,5707,1,131,20000000,2010,934,6.4,2.35,0
"2231",94,109,15,350,3000,23179303,32951,4257,3,44,20000000,2011,775,5.8,1.85,6000
"2232",112,75,19,806,1000,23078294,25870,3590,0,281,9000000,2006,934,5.1,2.35,0
"2233",20,119,23,748,25000,21413105,15230,45841,1,97,20000000,1990,19000,6.8,2.35,0
"2234",84,90,0,518,681,25077977,10986,2486,0,84,20000000,2010,611,5.3,1.85,0
"2235",120,97,212,637,960,23292105,39541,3261,0,334,20000000,2006,917,5.3,2.35,3000
"2236",90,103,31,733,12000,26870825,22604,14903,3,124,NA,2006,804,6.4,1.85,0
"2237",103,89,0,470,87000,20916309,5332,88422,4,37,40000000,2009,570,4.9,1.85,431
"2238",59,106,835,458,1000,21200000,34774,3598,0,162,20000000,1995,967,6.8,1.85,1000
"2239",86,96,24,374,646,28876924,4303,1780,0,35,20000000,2016,441,7.1,NA,0
"2240",190,115,0,107,10000,20207003,50198,10507,0,202,NA,2008,311,6.8,2.35,0
"2241",114,104,0,877,2000,20241395,42664,5123,0,403,20000000,1998,1000,6.1,2.35,0
"2242",6,24,NA,NA,0,NA,12417,0,0,51,NA,NA,NA,7,NA,124
"2243",290,108,13000,285,606,32000000,422432,1885,2,1040,806947,1960,332,8.5,1.85,18000
"2244",80,112,41,490,1000,19151864,36983,3301,3,100,40000000,2008,500,5.9,1.85,0
"2245",98,104,19,942,15000,23393765,31323,18760,0,76,20000000,2014,989,6.3,2.35,0
"2246",88,113,0,949,995,18882880,20539,4039,3,125,20000000,2007,975,5.9,2.35,681
"2247",13,98,15,281,691,8500000,2061,1761,0,34,20000000,1981,374,5.4,1.78,501
"2248",52,121,503,83,2000,NA,33597,2251,2,185,20000000,1985,92,7,2.35,0
"2249",60,114,160,271,1000,18252684,18366,1816,2,219,30000000,1998,367,6.9,1.85,0
"2250",154,124,57,905,11000,19661987,83786,17050,2,231,20000000,2007,3000,7.5,2.35,0
"2251",274,148,0,826,17000,18352454,426359,18752,0,760,15000000,2007,882,8.2,2.35,76000
"2252",110,108,480,579,970,17803796,26100,4374,1,97,20000000,2006,931,5.9,2.35,484
"2253",173,95,83,206,991,17529157,49888,2173,0,220,20000000,2012,494,5,2.35,25000
"2254",165,108,0,844,16000,25753840,219091,23296,2,592,19000000,1996,4000,7.3,1.85,12000
"2255",45,68,0,253,304,18081626,4180,861,0,32,20000000,2005,286,6.4,1.85,264
"2256",45,103,0,801,21000,17518220,9105,25263,1,76,20000000,1995,1000,6.6,1.85,0
"2257",377,99,0,59,264,17104669,99353,537,1,354,20000000,2004,62,7.8,2.35,0
"2258",NA,30,NA,215,909,NA,114,1557,2,6,NA,NA,417,6.7,1.33,4
"2259",43,88,0,939,3000,16988996,3875,8189,1,75,35000000,2002,968,4,1.85,422
"2260",201,128,395,161,283,15797907,68119,904,0,230,20000000,2007,206,7.6,2.35,0
"2261",192,124,0,430,6000,16248701,189683,7567,0,559,20000000,2003,979,7.7,1.85,0
"2262",77,84,2,472,787,15712072,13210,2915,0,138,20000000,2004,555,5.8,2.35,269
"2263",350,122,308,10000,17000,191449475,348010,44061,1,1535,37000000,2008,12000,5.2,2.35,19000
"2264",81,101,13,499,651,15408822,14147,2698,3,92,20000000,2003,555,5.6,1.85,401
"2265",81,98,143,153,302,15464026,23076,1189,2,158,20000000,2000,216,5.3,1.85,1000
"2266",222,105,909,173,1000,14359793,35137,2327,0,188,NA,2009,909,7.4,1.85,10000
"2267",27,225,126,202,940,8000000,6484,1934,6,100,20000000,1965,208,6.6,2.76,1000
"2268",155,111,53,233,8000,NA,20186,9941,0,81,19500000,2015,963,6.2,2.35,0
"2269",111,88,82,329,869,14174654,74945,2857,0,359,25000000,2008,624,1.9,1.85,0
"2270",107,88,190,163,137000,15988876,26236,137712,6,110,27000000,2009,459,5.7,2.35,0
"2271",34,94,36,507,13000,13801755,23928,15183,1,100,20000000,1997,828,6.6,1.85,0
"2272",151,117,20,783,11000,13987482,58957,15713,1,91,20000000,2011,904,6,1.85,0
"2273",289,95,4,80,788,14291570,82082,1414,2,236,20000000,2012,447,6.1,2.35,10000
"2274",76,99,272,62,1000,12181484,26390,1189,1,176,40000000,2004,87,4.8,1.85,713
"2275",150,96,83,926,26000,13630226,112516,30541,0,223,20000000,2009,968,6.2,1.85,0
"2276",67,98,11000,967,1000,13383737,29385,4302,4,86,20000000,1994,979,7.5,1.85,979
"2277",36,123,6,85,541,13391174,5796,908,0,177,20000000,2006,249,6.3,2.35,0
"2278",149,101,176,83,3000,12987647,24019,3431,2,199,30000000,2002,268,7.1,2.35,983
"2279",156,102,563,385,12000,12469811,69172,13156,1,316,22000000,2005,442,6.6,1.85,0
"2280",64,94,394,565,922,12398628,21542,2880,2,88,20000000,2002,855,6.1,2.35,977
"2281",210,102,192,31,346,13214030,60516,500,3,147,20000000,2008,41,6.7,1.85,0
"2282",113,108,212,347,969,12232937,22823,2799,1,113,22000000,2009,794,5.6,2.35,0
"2283",390,116,198,884,17000,12134420,92237,20258,0,366,20000000,2010,1000,7.2,2.35,25000
"2284",5,93,18,181,400,11784000,6701,1151,0,26,20000000,1994,220,4.3,1.85,444
"2285",248,102,1000,270,734,11169531,79855,1778,2,235,20000000,2008,563,6.4,2.35,0
"2286",137,103,350,99,5000,11034436,13505,5637,1,180,20000000,2005,378,7.1,1.85,0
"2287",214,115,214,968,14000,12626905,32567,27214,3,106,20000000,2016,12000,6.3,2.35,0
"2288",104,96,11000,223,11000,10569071,35586,11867,2,131,20000000,1997,474,7.4,1.85,0
"2289",81,98,4,677,2000,10544143,16372,4843,2,121,20000000,1999,1000,6.1,1.37,311
"2290",175,101,53,580,14000,13650738,61360,16926,1,129,20000000,2015,1000,6.6,2.35,25000
"2291",20,106,277,383,22000,10555348,17349,24887,0,42,20000000,1989,2000,6,2.35,855
"2292",69,101,11000,2,1000,9714482,30083,1614,0,140,20000000,1996,612,6.8,1.85,0
"2293",168,87,0,548,22000,8579684,89547,24324,0,199,9000000,2007,557,7.4,1.85,0
"2294",166,111,0,725,856,9525276,60156,3309,0,299,20000000,2007,742,6.8,2.35,0
"2295",160,99,52,148,22000,8855646,49855,23409,1,117,21000000,2009,1000,7.2,2.35,10000
"2296",32,88,84,177,650,9109322,25371,1343,3,129,20000000,2004,384,1.9,2.35,0
"2297",72,83,10,69,688,8326035,21933,1019,2,76,33000000,2005,99,5.5,1.85,676
"2298",53,91,10,436,716,8104069,9785,2700,3,26,20000000,2007,537,4.5,1.85,233
"2299",76,108,54,463,786,8054280,6838,2730,3,117,20000000,2004,567,6.3,1.85,924
"2300",15,154,189,388,683,NA,3454,2172,0,64,20000000,1969,641,7,2.35,548
"2301",401,148,0,175,204,8093318,61935,707,0,242,20000000,2014,178,6.7,1.85,18000
"2302",31,77,3,593,787,7382993,3851,2185,0,114,20000000,2006,690,2.8,1.85,346
"2303",65,110,9,826,997,8888355,7894,3177,19,25,20000000,2013,941,5,1.85,0
"2304",26,42,NA,376,1000,NA,15612,2240,1,29,NA,NA,440,7.5,16,0
"2305",45,83,119,633,885,7001720,8560,2907,2,205,12000000,2008,816,4.3,2.35,797
"2306",260,107,0,99,2000,7268659,59248,2848,7,164,20000000,2013,749,5.6,1.85,48000
"2307",129,100,17,86,669,6852144,15169,1267,0,213,22000000,2003,429,6.2,2.35,0
"2308",58,87,29,522,1000,6563357,18571,4218,4,120,20000000,2008,794,5.3,2.35,847
"2309",103,154,608,149,1000,6201757,10037,1690,1,202,10000000,1999,452,7.4,1.66,608
"2310",45,106,38,975,1000,6420319,15978,5705,0,122,20000000,2015,1000,7.4,2.35,15000
"2311",345,99,0,691,13000,5702083,80617,23755,3,190,15000000,2011,10000,6.5,1.85,36000
"2312",232,100,0,407,21000,5480996,89383,39507,0,293,8700000,2006,18000,7.1,1.85,0
"2313",116,116,150,956,18000,6002756,24997,21200,2,75,20000000,2012,1000,7.2,1.85,13000
"2314",148,94,892,81,310,5132655,37626,838,0,521,20000000,2005,294,2.3,2.35,1000
"2315",79,111,650,181,690,5205343,11958,1573,3,39,20000000,2009,224,6.4,2.35,1000
"2316",167,100,143,430,829,5005883,29649,2295,1,361,20000000,2004,681,6.1,1.85,0
"2317",350,125,78,745,1000,5749134,45799,3979,0,180,20000000,2014,969,7,2.35,0
"2318",25,114,329,544,1000,NA,6904,3493,0,102,20000000,2008,912,6.5,2.35,971
"2319",99,119,18,9,20,4234040,14301,64,0,45,20000000,2008,18,7,2.35,0
"2320",231,135,162,228,23000,4001121,48346,36398,0,230,20000000,2007,13000,7,2.35,0
"2321",119,93,19,619,15000,3749061,28629,30134,3,113,20000000,2012,13000,4.9,2.35,0
"2322",182,114,0,446,975,3519627,41737,3014,4,105,20000000,2008,877,6.9,2.35,0
"2323",245,124,0,631,22000,3081925,55842,24732,0,274,21000000,2008,1000,7.5,2.35,13000
"2324",174,134,6000,745,893,2298191,221552,2710,0,570,2400000000,1997,851,8.4,1.85,11000
"2325",69,114,22,413,572,2353728,4293,1776,5,53,20000000,2003,548,6.9,2.35,235
"2326",26,124,42,161,801,2000000,2998,1462,0,74,20000000,1980,174,4.5,2.35,1000
"2327",168,104,214,430,1000,1900725,43205,2129,1,232,2000000,2005,509,7.4,2.35,0
"2328",27,118,14,400,2000,2246000,2302,3384,4,20,20000000,2015,769,7,2.35,0
"2329",28,80,121,587,836,1646664,4518,2467,2,66,20000000,2003,624,2.8,1.85,241
"2330",146,107,110,722,23000,1190018,261317,25088,2,1137,20000000,2002,876,7.5,2.35,20000
"2331",67,125,55,2,991,1027749,8087,1003,4,33,40000000,2008,10,7.1,2.35,1000
"2332",93,115,115,977,9000,882710,16215,11433,2,138,24000000,2000,1000,6.4,2.35,401
"2333",28,88,12,231,979,1064277,14015,1978,0,83,20000000,2012,532,6.7,NA,831
"2334",131,122,11000,188,11000,531009,7976,22319,0,61,10000000,2015,11000,5.3,2.35,0
"2335",105,103,78,101,488,410388,13727,991,1,79,2127519898,2004,336,6.9,1.85,973
"2336",21,101,25,407,18000,375474,2613,20354,0,46,20000000,2005,723,6.2,2.35,445
"2337",140,101,46,902,33000,578382,41249,39515,2,67,NA,2010,4000,6.3,1.85,0
"2338",9,107,58,324,699,305070,3843,1592,1,25,20000000,1994,533,6.4,2.35,399
"2339",83,86,0,3,46,206678,11391,82,1,66,NA,2008,33,6.5,2.35,1000
"2340",8,118,8,11,106,146072,7147,182,0,16,140000000,1998,56,6,2.35,136
"2341",138,107,14,311,403,1183354,13026,1577,1,75,20000000,2010,368,5.1,2.35,0
"2342",42,100,3,442,14000,121972,9868,15612,3,81,22000000,2002,506,5.5,1.85,217
"2343",NA,30,NA,9,310,NA,18,344,4,NA,NA,NA,11,7.2,NA,0
"2344",92,110,278,181,3000,263365,6147,3785,2,36,20000000,2010,602,5.4,2.35,0
"2345",140,106,448,648,9000,54734,20821,10982,1,62,NA,2015,750,5.7,2.35,0
"2346",NA,7,23,51,344,NA,118,726,0,NA,13000,2007,281,5.2,1.85,30
"2347",29,102,10,60,483,NA,5154,1113,3,29,25000000,2008,472,6.2,2.35,314
"2348",29,98,5,716,18000,NA,25450,20472,1,118,20000000,2007,867,6.7,2.35,0
"2349",39,83,0,700,12000,NA,5203,15680,0,11,20000000,2012,857,5.8,1.78,1000
"2350",2,153,0,7,109,NA,102,164,0,1,NA,2014,36,7,2.35,58
"2351",2,98,2,53,729,NA,50,1092,4,3,20000000,2014,282,4.8,NA,70
"2352",NA,105,23,897,22000,NA,178,27425,0,1,20000000,2016,2000,7.2,NA,0
"2353",64,96,160,889,14000,NA,21833,17957,2,101,20000000,2015,1000,5.6,2.35,0
"2354",120,105,17,897,12000,NA,43879,16355,3,133,27220000,2013,991,6.4,2.35,11000
"2355",143,125,43,7,2000,8047690,77656,2608,0,220,19400000,2006,594,7.5,2.35,0
"2356",160,184,34,155,486,476270,29602,1601,2,110,20000000,2008,471,7.4,1.85,0
"2357",92,236,0,232,933,184208848,186485,2398,1,382,22000000,1990,839,8,2.35,0
"2358",286,97,52,384,3000,100292856,160418,5547,0,296,20000000,2011,957,5.7,1.85,16000
"2359",43,113,17,551,14000,58571513,30213,15914,1,112,19000000,1989,599,6.8,1.85,0
"2360",69,95,15,528,1000,51431160,62861,3092,2,232,20000000,2004,852,5.9,1.85,0
"2361",242,103,0,157,611,103001286,222018,1212,0,869,15000000,1996,422,7.2,2.35,11000
"2362",149,91,17,670,1000,41867960,65512,3023,0,478,20000000,2001,795,5.5,1.33,0
"2363",253,146,0,413,888,NA,610333,2560,0,1320,19000000,1980,629,8.4,1.37,37000
"2364",198,116,0,459,1000,210609762,732212,3230,0,809,19000000,1985,690,8.5,1.18,39000
"2365",147,93,37,545,885,40846082,45317,2872,0,536,19000000,1999,828,5.6,1.37,0
"2366",36,113,0,256,607,51697449,8346,1465,6,59,13000000,2009,269,4.1,1.85,1000
"2367",6,90,97,319,731,NA,60,2374,4,6,27000000,2016,634,5,NA,1000
"2368",181,101,8,110,544,27758465,77987,1292,2,120,19000000,2010,449,6.1,2.35,0
"2369",97,95,189,306,500,56127162,57479,2020,2,205,18000000,2003,308,5.4,1.85,0
"2370",167,109,93,521,31000,1357042,53977,35561,1,125,15000000,2011,3000,7.1,2.35,14000
"2371",NA,43,NA,211,341,NA,29,1462,1,NA,NA,NA,230,6.6,1.33,0
"2372",47,85,2,402,1000,15911333,2855,2429,1,119,19000000,2000,539,3.6,1.85,663
"2373",308,101,42,219,991,39103378,93272,2609,0,251,20000000,2010,894,6.5,2.35,0
"2374",246,125,6000,7,17,10049886,417971,44,0,902,19000000,2001,10,8.6,1.85,28000
"2375",23,118,0,30,483,NA,1904,635,1,12,NA,2013,91,6.2,2.35,332
"2376",29,132,79,1000,14000,8600000,17982,28094,2,95,25000000,1984,12000,7,2.35,1000
"2377",252,131,33,326,876,21483154,98741,1985,1,236,19000000,2013,526,7.6,2.35,53000
"2378",102,129,51,630,948,8396942,72715,4324,1,103,19000000,2008,822,6.5,1.85,0
"2379",134,100,14,356,3000,12561,71276,4094,2,181,19000000,2010,547,6.4,2.35,13000
"2380",30,172,75,102,617,NA,6156,1131,0,91,19000000,1964,134,6.7,2.2,560
"2381",136,97,31,562,2000,6923891,43867,5519,4,83,23000000,2011,2000,6.3,2.35,0
"2382",102,121,33,505,1000,5308553,5147,3260,2,37,NA,2012,919,6.4,2.35,0
"2383",10,92,22,0,2,2119994,1153,2,0,15,19000000,1993,0,5.7,1.85,238
"2384",31,116,500,530,12000,1292527,3536,14579,2,44,19000000,1996,1000,6.3,1.85,228
"2385",63,110,44,85,8000,560512,550,8972,0,3,NA,2016,691,7.8,2,599
"2386",220,90,15,16000,87000,64255243,80903,120797,0,518,19000000,2005,17000,6,2.35,0
"2387",241,81,0,836,12000,22245861,143251,25489,0,710,19000000,2002,11000,7.7,1.85,0
"2388",252,97,0,233,654,20433940,78883,1876,8,662,15000000,2005,529,6.2,2.35,0
"2389",23,107,15,27,82,NA,625,151,2,4,NA,2013,39,5.7,1.85,124
"2390",156,118,0,551,40000,10562387,213226,43105,0,648,18500000,1998,693,7.7,2.35,15000
"2391",192,100,0,985,3000,18439082,94292,7252,3,287,18500000,2009,2000,6.4,1.85,13000
"2392",351,97,89,329,920,150056505,216581,2771,3,397,18000000,2014,798,6.4,2.35,21000
"2393",57,114,55,360,789,119938730,265818,2085,0,213,18000000,1994,424,6.9,1.85,0
"2394",99,130,545,697,15000,114968774,153468,28018,1,204,18000000,1988,11000,7.3,1.85,0
"2395",343,82,119,6,332,128505958,297014,505,1,1198,18000000,2006,165,7.3,1.85,0
"2396",163,96,126,584,2000,95001351,131801,4380,1,548,18000000,2001,788,6.2,2.35,0
"2397",110,105,12000,643,12000,76400000,58743,14762,1,192,17000000,1984,664,6.6,2.35,0
"2398",233,122,301,457,1000,75072454,96569,2759,0,522,20000000,2005,539,6.7,2.35,0
"2399",91,88,31,489,1000,65535067,59380,2604,1,202,17000000,1999,489,5.7,1.85,0
"2400",169,110,179,734,12000,13998282,24854,15044,1,374,16000000,2014,1000,3.1,2.35,31000
"2401",142,103,15,172,723,6061759,49077,1615,0,475,17000000,2005,552,6.3,1.85,0
"2402",50,106,8,521,748,64955956,10104,3956,4,69,18000000,2004,656,5.7,1.85,265
"2403",195,98,72,566,1000,60057639,107815,3151,2,485,18000000,2003,624,7.1,1.85,10000
"2404",129,68,116,481,8000,53868030,183425,10557,2,425,17000000,1997,503,7,2.35,0
"2405",156,94,52,261,567,59573085,13562,2259,10,103,18000000,2016,312,6.1,2.35,19000
"2406",103,99,42,557,975,52691009,18727,3567,2,45,21000000,2011,569,6.6,2.35,0
"2407",217,107,323,794,1000,59735548,290949,4223,1,629,15000000,1987,1000,7.8,1.85,13000
"2408",134,180,869,521,692,51600000,270790,3076,0,549,18000000,1984,670,8.3,2.35,16000
"2409",146,89,29,458,2000,43818159,27664,4867,0,260,20000000,2008,690,3.9,2.35,1000
"2410",159,97,70,625,2000,86049418,245989,5032,4,554,17000000,2004,1000,7,1.85,0
"2411",111,113,22,148,727,43601508,35718,1310,1,317,18000000,2003,171,6.7,1.85,0
"2412",187,131,500,555,1000,41300105,65201,3261,0,651,19800000,2001,559,7.3,2.35,0
"2413",20,44,NA,650,828,NA,65785,2546,8,281,NA,NA,787,7.5,1.78,0
"2414",44,103,0,805,12000,41382841,27149,14672,0,96,18000000,1986,899,6.3,1.85,0
"2415",588,119,0,529,15000,42335698,395087,21668,8,1101,18000000,2014,6000,7.8,1.85,114000
"2416",415,98,11000,218,594,33404871,150082,1353,1,384,18000000,2013,268,7.3,2.35,36000
"2417",279,111,521,64,97,31471430,83374,313,0,828,15000000,2006,68,7.6,2.35,0
"2418",97,94,23,582,2000,30222640,36666,4868,2,144,25000000,2003,1000,5.3,1.85,0
"2419",60,122,380,2000,18000,26830000,101889,32930,3,365,18000000,1989,11000,7.9,1.85,0
"2420",27,81,8,341,844,26906039,29621,2653,2,76,18000000,1996,456,5.3,1.85,588
"2421",212,89,0,606,2000,21378000,46492,4877,0,335,1000000,1980,826,6.8,2.35,7000
"2422",110,106,80,723,2000,43853424,35514,5024,1,114,18000000,2011,795,7.1,2.35,15000
"2423",45,122,0,191,643,NA,17277,2032,0,124,18000000,1970,559,7.2,2.35,0
"2424",190,86,62,59,390,23993605,52467,727,1,248,18000000,2009,258,5.8,2.35,0
"2425",77,103,130,406,691,26400000,62009,2481,1,109,18000000,1984,476,5.8,2.35,2000
"2426",151,121,17000,356,22000,45250,235133,23008,1,494,18000000,1980,394,8.3,1.85,0
"2427",111,109,7,827,2000,22927390,25344,4947,0,77,18000000,2009,980,5.6,1.85,0
"2428",64,109,272,124,155,4250320,14870,605,1,86,18000000,1985,144,6.8,1.85,0
"2429",134,123,64,637,808,22452209,14062,5734,0,82,18000000,2009,720,5,2.35,0
"2430",450,94,0,223,11000,18329466,279179,11984,0,440,18000000,2010,642,7.6,1.85,63000
"2431",128,94,11000,975,11000,17071230,31169,23283,0,192,18000000,2000,11000,6.7,1.85,812
"2432",68,115,13,111,757,17174870,15817,1201,2,210,18000000,2000,220,6.7,2.35,0
"2433",97,107,24,85,10000,26284475,9051,10691,13,68,17000000,2015,566,5.7,2.35,0
"2434",54,91,38,362,17000,16702864,8023,18711,0,49,18000000,2004,632,5.2,1.85,591
"2435",99,125,34,1000,16000,15561627,39105,21622,0,359,18000000,2001,4000,7.5,2.35,0
"2436",412,122,0,816,14000,17750583,93548,28933,0,307,30000000,2015,13000,7.2,2.35,23000
"2437",107,102,0,529,946,14793904,28209,4072,1,80,18000000,2009,800,5.3,1.85,0
"2438",192,90,44,729,12000,15281286,64646,16004,2,105,18000000,2009,904,6.5,1.85,0
"2439",25,98,28,102,372,8000000,1400,927,0,41,18000000,1981,262,5,2.35,346
"2440",104,109,128,1000,11000,13491653,23728,14995,0,213,18000000,2001,2000,6.1,2.35,813
"2441",120,107,0,101,517,NA,27629,1067,0,149,18000000,1981,376,7.4,2.35,2000
"2442",146,90,31,179,210,10494494,19586,676,1,109,18000000,2013,193,4.4,2.35,4000
"2443",124,112,0,177,805,7837632,46396,1466,0,287,18000000,1997,223,7.5,1.85,0
"2444",107,94,0,197,712,15155772,8895,1673,2,48,18000000,2014,341,5.7,2.35,3000
"2445",11,105,6,371,723,8508843,7470,2368,1,35,18000000,1989,422,5.5,1.37,0
"2446",93,104,109,202,405,7739049,10680,847,2,112,18000000,2004,204,7.1,1.85,562
"2447",38,112,213,45,567,6734844,29591,711,0,118,17000000,1986,67,5.9,1.85,0
"2448",60,108,25,94,1000,6000000,10832,1263,0,102,18000000,1981,115,6.7,2.35,0
"2449",184,112,97,231,577,6615578,15352,1341,2,82,13000000,2009,416,7,2.35,0
"2450",148,127,13000,940,40000,5887457,142416,56585,1,420,18000000,1994,13000,7.9,1.85,0
"2451",217,111,655,405,24000,13362308,31898,39307,1,111,18000000,2013,14000,6.9,2.35,0
"2452",160,126,44,9,627,5701643,37635,653,0,165,20000000,2007,12,7.3,2.35,0
